block,agent_0,agent_1,agent_2,agent_3,agent_4,agent_5,agent_6,agent_7,agent_8,agent_9,agent_10,agent_11,agent_12,agent_13,agent_14,agent_15,agent_16,agent_17,agent_18,agent_19,agent_20,agent_21,agent_22,agent_23,agent_24,agent_25,agent_26,agent_27,agent_28,agent_29,agent_30,agent_31,agent_32,agent_33,agent_34,agent_35,agent_36,agent_37,agent_38,agent_39,agent_40,agent_41,agent_42,agent_43,agent_44,agent_45,agent_46,agent_47,agent_48,agent_49
7573824.0,199464565.48440862,30511962.701294582,21379707.524188407,16205627.06787352,12687573.452312564,13111619.088748405,11101680.066549629,11867943.581954822,9211557.120762387,8404242.649975926,8761859.330532817,8916205.516043566,8196986.816007975,7453840.914705171,6269093.29695792,5920502.811995498,6003698.3305983525,5282225.394653049,5325568.637259706,5143734.801398741,4872758.340140816,6887458.552605652,6891448.026500487,6694411.808033812,6630349.186076907,6037023.014532617,5716917.613039002,6022335.780822362,5895868.018521832,5726535.716413846,5272963.924045499,4297411.203725831,5117326.857853189,4827069.365246972,4705130.710535615,4518228.221170932,4465228.830139531,4459665.050958463,4293807.594558139,4168641.4385146964,3792686.3094857153,3183680.867640896,4055788.3284066925,3650622.485598011,3285701.49273201,3522583.4614206133,3245436.5668455972,3218294.328457245,2789625.6357607753,2969410.618599574
7626420.0,199548541.96894193,30527872.97845275,21400658.404535893,16217973.003668193,12697949.603926176,13126944.921292529,11105014.96983344,11878114.40400095,9216628.683349956,8405093.309630658,8765892.97497408,8922142.920326335,8200599.504801711,7456542.705945802,6269377.275819021,5918680.10002066,6003504.544651187,5279628.339454081,5324216.852793036,5141789.68175767,4870694.175393559,6901668.292400756,6906471.414581339,6708213.017241994,6644932.922860451,6047937.483446948,5727232.983945784,6036051.097223459,5909048.807064147,5739327.833100334,5283145.062999883,4298959.056253179,5127735.1169892885,4837993.288934627,4715376.67694072,4527375.052682079,4474264.06918182,4469261.192159684,4302447.046629821,4177052.2002070127,3798370.8250012905,3184700.57267625,4065875.280009791,3657556.001152758,3290572.080834401,3529977.4989671097,3251931.134443617,3225366.5246267705,2793784.478126974,2975328.8825358856
7679016.0,199632781.22390652,30543868.21157185,21421715.96218272,16230397.898687562,12708395.625358587,13142359.354636073,11108399.007014705,11888355.586745955,9221754.510596665,8405985.059473416,8769975.841092758,8928133.298826402,8204260.523005955,7459289.512549873,6269692.215462421,5916889.01217381,6003339.699422933,5277059.93899333,5322888.971546698,5139866.063465081,4868652.93974527,6915933.529110117,6921555.95724586,6722068.184775313,6659576.277497647,6058894.041630817,5737588.240044067,6049823.478933246,5922283.829544667,5752172.64585484,5293367.052785188,4300512.481791376,5138184.0913124345,4848963.092719543,4725665.145795742,4536557.902267067,4483334.910767119,4478897.142932496,4311123.932782672,4185496.239108252,3804077.202478371,3185724.431417817,4076010.5022610025,3664517.9768698616,3295461.665731154,3537404.939829212,3258454.771474599,3232471.7057470353,2797960.5335840886,2981271.416411683
7731612.0,199717283.54495612,30559948.524482112,21442880.41313014,16242901.90583388,12718911.64952475,13157862.59089536,11111832.259253595,11898667.270658059,9226934.703151131,8406917.96633301,8774108.01023377,8934176.747303993,8207969.952789007,7462081.407879883,6270038.139695116,5915129.593631587,6003203.812289738,5274520.230150328,5321584.9940747125,5137963.939788692,4866634.621208775,6930254.419151915,6936701.837694683,6735977.462715435,6674279.429164883,6069892.803735403,5747983.489981228,6063653.100589336,5935573.248355983,5765070.312464786,5303630.011618672,4302071.486883921,5148673.893691822,4859978.917009207,4735996.244838268,4545776.869774517,4492441.453591574,4488573.02253424,4319838.375002167,4193973.6474684114,3809805.497055903,3186752.4487426663,4086194.1771489694,3671508.495109484,3300370.2953350362,3544865.8986536846,3265007.575122102,3239609.9901395245,2802153.849361808,2987238.288631885
7784208.0,199802049.2282445,30576114.041364167,21464151.974083893,16255485.178553117,12729497.809893409,13173454.833004668,11115314.808065573,11909049.59679343,9232169.362127015,8407892.097388199,8778289.564147472,8940273.362043597,8211727.876735874,7464918.465695547,6270415.072630006,5913401.889893112,6003096.900918284,5272009.250110855,5320304.921180889,5136083.30422634,4864639.2079150835,6944631.119338116,6951909.239593898,6749941.003526959,6689042.55749172,6080933.884700163,5758418.842677693,6077540.13726647,5948917.226287674,5778020.991103604,5313934.058024798,4303636.078084146,5159204.637277974,4871040.902562368,4746370.102128858,4555032.055301077,4501583.796597296,4498288.950525394,4328590.495626188,4202484.5177669935,3815555.7640074613,3187784.629535136,4096426.4872163907,3678527.6384458495,3305298.0176755767,3552360.4904337316,3271589.6428591856,3246781.4964958583,2806364.472813649,2993229.567773534
7836804.0,199887078.57043046,30592364.886749253,21485530.862460148,16268147.870837666,12740154.240488255,13189136.28471948,11118846.735322667,11919502.706797896,9237458.589104438,8408907.520166297,8782520.584991701,8946423.239854472,8215534.377849565,7467800.760153992,6270823.038687169,5911705.946781662,6003018.98326696,5269527.036368139,5319048.753919663,5134224.150505649,4862666.6881138375,6959063.786875374,6967178.347075997,6763958.960058058,6703865.842562203,6092017.399753745,5768894.40732787,6091484.764477188,5962315.9265275635,5791024.840331771,5324279.310835376,4305206.2619552,5169776.435503245,4882149.190490166,4756786.846052067,4564323.559192899,4510762.038972807,4508045.046770106,4337380.417346129,4211028.942714731,3821328.0587411895,3188820.978686881,4106707.6155606024,3685575.489667517,3310244.8808992617,3559888.830509493,3278201.072449218,3253986.3438783414,2810592.4514172594,2999245.3225863343
7889400.0,199972371.86868063,30608701.185520977,21507017.296384394,16280890.137227299,12750881.075889777,13204907.150616987,11122428.123254463,11930026.742908034,9242802.486131737,8409964.302546721,8786801.155332522,8952626.47807367,8219389.539552655,7470728.365812086,6271262.062595182,5910041.810445903,6002970.077587052,5267073.626724246,5317816.493597436,5132386.472585779,4860717.0501753045,6973552.579365497,6982509.344741508,6778031.485541272,6718749.464915318,6103143.464414131,5779410.293400604,6105487.158172359,5975769.512662255,5804082.019096984,5334665.889191238,4306782.045070122,5180389.402082913,4893303.922255216,4767246.60531681,4573651.482046033,4519976.280153307,4517841.43143679,4346208.263207343,4219607.015252297,3827122.436800208,3189861.5010969765,4117037.7458343124,3692652.1317777527,3315210.9332698486,3567451.0345686753,3284841.9619463645,3261224.6517209173,2814837.8327745735,3005285.6219929047
7941996.0,200057929.4206694,30625123.062917717,21528611.494694885,16293712.132810831,12761678.45123685,13220767.636099003,11126059.05444954,11940621.847953953,9248201.155726727,8411062.512761375,8791131.35814601,8958883.174566278,8223293.445688458,7473701.357627766,6271732.169392132,5908409.527361419,6002950.202424006,5264649.059291561,5316608.141773845,5130570.264658651,4858790.282590722,6988097.65480663,6997902.417658487,6792158.733594504,6733693.605545827,6114312.194489697,5789966.610639553,6119547.494742214,5989278.148677785,5817192.686735388,5345093.912541413,4308363.434011877,5191043.651013604,4904505.239674224,4777749.508957023,4583015.924706785,4529226.619822216,4527678.224998713,4355074.156609799,4228218.828551933,3832938.953862892,3190906.201671893,4127417.062245997,3699757.6479950673,3320196.2231686837,3575047.2186472407,3291512.409696239,3268496.5398291172,2819100.664612273,3011350.5350889848
7994592.0,200143751.5245862,30641630.644531757,21550313.67694415,16306614.013227772,12772546.502228534,13236717.94739472,11129739.611856608,11951288.165360391,9253654.700878287,8412202.219396206,8795511.276819294,8965193.427728115,8227246.18052288,7476719.810961317,6272233.38442711,5906809.144332002,6002959.376618645,5262253.372494285,5315423.7002632525,5128775.521149752,4856886.373973435,7002699.171593848,7013357.751364314,6806340.858221315,6748698.445905453,6125523.7060795715,5800563.4690642515,6133665.9510167185,6002841.9989603,5830357.002971802,5355563.500644691,4309950.435373557,5201739.296576995,4915753.284917341,4788295.686332139,4592416.988272258,4538513.1579100555,4537555.548234482,4363978.221308913,4236864.476017693,3838777.665743206,3191955.085325559,4137845.74956066,3706892.12175368,3325200.79909475,3582677.499130025,3298212.5143361087,3275802.1283818022,2823380.9947819696,3017440.1311440365
8047188.0,200229838.47915408,30658224.056313273,21572124.063401382,16319595.934670405,12783485.365126796,13252758.291562079,11133469.878786057,11962025.839148412,9259163.225048222,8413383.491392149,8799940.99515274,8971557.336486489,8231247.828745496,7479783.801576675,6272765.733361297,5905240.708491352,6002997.619308225,5259886.605069822,5314263.171133998,5127002.236719535,4855005.313059896,7017357.288519868,7028875.531866416,6820578.013812444,6763764.167903127,6136778.115574358,5811200.978970257,6147842.704266571,6016461.228296715,5843575.1279204395,5366074.773570059,4311543.05575822,5212476.453338344,4927048.200508874,4798885.267127807,4601854.774090916,4547835.994596027,4547473.522228477,4372920.5814160295,4245544.051285463,3844638.628390944,3193008.1569795012,4148323.993100368,3714055.636703775,3330224.7096655467,3590341.992751365,3304942.3747959854,3283141.5379310553,2827678.871260443,3023554.4796014274
8099784.0,200316190.58356422,30674903.424568955,21594042.87505439,16332658.053884871,12794495.176753543,13268888.87649012,11137249.938910868,11972835.013937384,9264726.832172466,8414606.39804737,8804420.597360289,8977975.000302482,8235298.475471369,7482893.405643316,6273329.242169175,5903704.267304213,6003064.949927939,5257548.79607051,5313126.55671259,5125250.406264286,4853147.088710565,7032072.164776433,7044455.9456427265,6834870.355145741,6778890.95390619,6148075.539656736,5821879.250929922,6162077.93220372,6030136.001875601,5856847.22208537,5376627.851697193,4313141.301779151,5223255.236147549,4938390.129327985,4809518.381356483,4611329.383763002,4557195.23030822,4557432.26837176,4381901.3613992985,4254257.64822419,3850521.897892178,3194065.421562709,4158851.9787449283,3721248.276712042,3335268.0036164885,3598040.8165957923,3311702.0902988953,3290514.8894031346,2831994.3421500255,3029693.6500788014
8152380.0,200402808.13758132,30691668.87596551,21616070.333611228,16345800.528172983,12805576.074499361,13285109.910901623,11141079.876267962,11983715.83494677,9270345.626662778,8415871.00901727,8808950.168071724,8984446.519172143,8239398.206242141,7486048.699737292,6273923.9371398855,5902199.868568123,6003161.388211616,5255239.984864748,5312013.859582745,5123520.0249172915,4851311.6899110535,7046843.9599543335,7060099.179643288,6849218.037387672,6794078.986741185,6159416.095301894,5832598.395792967,6176371.812982318,6043866.485287348,5870173.446362027,5387222.855717145,4314745.180059793,5234075.760139865,4949779.214609425,4820195.159357851,4620840.919141033,4566590.9657241935,4567431.908362374,4390920.686083943,4263005.360935662,3856427.5304694334,3195126.8840118153,4169429.8929323237,3728470.125862203,3340330.729801755,3605774.088098753,3318491.760361346,3297922.304099158,2836327.455678739,3035857.712368542
8204976.0,200489691.4414777,30708520.53752982,21638206.661502615,16359023.515394598,12816728.19632001,13301421.604354808,11144959.77525952,11994668.447997596,9276019.713408282,8417177.394316716,8813529.792333594,8990971.993628014,8243547.10702799,7489249.760843193,6274549.844878312,5900727.560414479,6003286.954193658,5252960.211138649,5310925.082587292,5121811.088049999,4849499.105773263,7061672.8340447,7075805.421290437,6863621.21609404,6809328.449694725,6170799.899778545,5843358.5246870145,6190724.525199317,6057652.844525448,5883553.9620366,5397859.906632915,4316354.6972338725,5244938.140736139,4961215.59994367,4830915.731799583,4630389.482330423,4576023.3017713,4577472.564205988,4399978.6806540135,4271787.283755413,3862355.582482105,3196192.5492711244,4180057.9226594064,3735721.268455237,3345412.937194462,3613541.925047149,3325311.4847941627,3305363.903695621,2840678.2602007547,3042046.7364381202
8257572.0,200576840.7960554,30725458.536650915,21660452.081884447,16372327.173968343,12827951.680740371,13317824.167246081,11148889.720654406,12005692.999514692,9281749.197776899,8418525.624321317,8818159.555611106,8997551.524741082,8247745.264228661,7492496.666354953,6275206.992306513,5899287.391310375,6003441.668209782,5250709.5148974275,5309860.228829148,5120123.591273079,4847709.325535902,7076558.947439798,7091574.858480038,6878080.047210159,6824639.526514205,6182227.070649271,5854159.749018258,6205136.247895229,6071495.245986574,5896988.930787493,5408539.125760281,4317969.859945492,5255842.493643662,4972699.429278044,4841680.229678081,4639975.175689904,4585492.339627376,4587554.358216436,4409075.470651573,4280603.511252954,3868306.110426773,3197262.422292604,4190736.255482577,3743001.7890099767,3350514.6748868353,3621344.445580092,3332161.3637028798,3312839.8102453453,2845046.8041965854,3048260.79243035
8310168.0,200664256.50264674,30742483.001080718,21682806.8186388,16385711.66287377,12839246.666855011,13334317.810811436,11152869.797589049,12016789.636527887,9287534.18561688,8419915.769768436,8822839.543789187,9004185.2141223,8251992.7646749765,7495789.494077923,6275895.406665528,5897879.410059779,6003625.550898145,5248487.936466987,5308819.301672664,5118457.530437455,4845942.3385662595,7091502.460933778,7107407.679582384,6892594.687072417,6840012.401408764,6193697.725771166,5865002.180472409,6219607.160554781,6085393.856471781,5910478.514685807,5419260.63472806,4319590.674849089,5266788.934856744,4984230.846917048,4852488.784318695,4649598.101832014,4594998.180721228,4597677.413016397,4418211.181978415,4289454.138232466,3874279.170937434,3198336.5080360225,4201465.07951828,3750311.772263475,3355635.992090618,3629181.7681892295,3339041.4974883185,3320350.1461778777,2849433.1362733524,3054499.9506638367
8362764.0,200751938.86312145,30759594.058936086,21705271.096376486,16399177.141652895,12850613.294330407,13350902.747129528,11156900.091569168,12027958.506674355,9293374.783258768,8421347.901758574,8827569.843173826,9010873.163924087,8256289.69563065,7499128.322229917,6276615.115513915,5896503.665805136,6003838.623201024,5246295.516495531,5307802.304744473,5116812.9016357465,4844198.134360558,7106503.535723558,7123304.073442813,6907165.29240876,6855447.259050154,6205211.983296585,5875885.931013859,6234137.443107964,6099348.843186849,5924022.876196107,5430024.555479075,4321217.148609577,5277777.580657158,4995809.997523035,4863341.527376581,4659258.363623727,4604540.9267330635,4607841.851537949,4427385.940896388,4298339.25973294,3880274.820785877,3199414.8114688965,4212244.583443399,3757651.3031714107,3360776.9381372724,3637054.0117200078,3345951.9868472614,3327895.034300387,2853837.3051650915,3060764.281633215
8415360.0,200839888.17988554,30776791.8387039,21727845.140439972,16412723.770412093,12862051.703406783,13367579.189123295,11160980.688470865,12039199.758200329,9299271.097516505,8422822.091756966,8832350.540493932,9017615.476842443,8260636.144793569,7502513.229442972,6277366.146732976,5895160.208028746,6004080.906365684,5244132.295954775,5306809.241935252,5115189.70120296,4842476.702545181,7121562.333409674,7139264.229382973,6921792.020339589,6870944.28457347,6216769.9616743345,5886811.112888421,6248727.275930492,6113360.373743675,5937622.178177028,5440831.01027079,4322849.287902413,5288808.547614864,5007437.026116754,4874238.590837423,4668956.064186856,4614120.679594972,4618047.797023004,4436599.874028188,4307258.971028902,3886293.1168820825,3200497.337566612,4223074.956496294,3765020.4669087282,3365937.562478258,3644961.2953718277,3352892.932772854,3335474.5977983787,2858259.3597330917,3067053.8560097585
8467956.0,200928104.7558876,30794076.469225526,21750529.176904116,16426351.709823703,12873562.034899376,13384347.350562582,11165111.67454148,12050513.539962277,9305223.235690717,8424338.411594793,8837181.722902546,9024412.256117716,8265032.200297266,7505944.294764909,6278148.528525519,5893849.08655434,6004352.421945579,5241998.316141629,5305840.117400351,5113587.925717755,4840778.032877868,7136679.01599729,7155288.337201517,6936475.028378375,6886503.663578194,6228371.779647952,5897777.838622481,6263376.839844675,6127428.616159074,5951276.583881798,5451680.12167565,4324487.099413634,5299881.952588464,5019112.078078071,4885180.10701766,4678691.30689869,4623737.541491634,4628295.3730241405,4445853.108358002,4316213.3676309325,3892334.1162743606,3201584.091312414,4233956.388477123,3772419.348869805,3371117.914685334,3652903.738698919,3359864.436555361,3343088.9602359184,2862699.3489661072,3073368.744641608
8520552.0,201016588.89461783,30811448.079724383,21773323.432579152,16440061.121127557,12885144.43020056,13401207.446066227,11169293.136401793,12061900.001429241,9311231.30556419,8425896.933470482,8842063.477978371,9031263.60553691,8269477.950712441,7509421.59766021,6278962.289417684,5892570.3515484,6004653.191801851,5239893.618679604,5304894.935561229,5112007.572003684,4839102.115248829,7151853.745896374,7171376.587175073,6951214.47443278,6902125.582128806,6240017.556259837,5908786.221024118,6278086.31612016,6141553.738858122,5964986.256959202,5462572.012581908,4326130.5898399195,5310997.912726105,5030835.299146442,4896166.208565603,4688464.195392412,4633391.614860603,4638584.70340496,4455145.771232234,4325202.545286146,3898397.876149873,3202675.077697537,4244889.069748317,3779848.0346690966,3376318.0444508954,3660881.4616109477,3366866.5997826597,3350738.245556988,2867157.3219806477,3079709.018554041
8573148.0,201105340.90011963,30828906.79978894,21796228.135012466,16453852.166133163,12896799.031281028,13418159.691104282,11173525.161046393,12073359.292684635,9317295.415412627,8427497.729951013,8846995.893726569,9038169.629435098,8273973.485048603,7512945.218012181,6279807.458260063,5891324.053521688,6004983.238104392,5237818.245520393,5303973.701106596,5110448.6371301515,4837448.939681421,7167086.685923483,7187529.170059001,6966010.516805137,6917810.226756113,6251707.410849746,5919836.373183504,6292855.886474761,6155735.910673105,5978751.361454178,5473506.806194252,4327779.765888669,5322156.545465647,5042606.8354217475,4907197.0284616565,4698274.833557651,4643083.0023930315,4648915.912340923,4464477.990360295,4334226.599978491,3904484.453834838,3203770.3017211626,4255873.191235265,3787306.6101415236,3381538.001588113,3668894.584373668,3373899.5243407465,3358422.578085721,2871633.3280212837,3086074.748950123
8625744.0,201194361.07698268,30846452.75938,21819243.512489483,16467725.007220747,12908525.98069253,13435204.302000452,11177807.835845908,12084891.564427951,9323415.6740001,8429140.873973416,8851979.058581477,9045130.432697052,8278518.892755216,7516515.236124254,6280684.064229193,5890110.2433308195,6005342.5833330015,5235772.238945422,5303076.418993679,5108911.118413729,4835818.496333322,7182377.999302187,7203746.277088804,6980863.314194206,6933557.784457622,6263441.463055594,5930928.408473669,6307685.733075243,6169975.300844869,5992572.06180839,5484484.626034581,4329434.634278037,5333357.968535453,5054426.833364768,4918272.700019124,4708123.325541191,4652811.8070340585,4659289.124319615,4473849.893814946,4343285.627929381,3910593.9067948814,3204869.7683905396,4266908.944427513,3794795.1613428406,3386777.836031348,3676943.2276096307,3380963.3124145926,3366142.082527263,2876127.416461196,3092466.0072107534
8678340.0,201283649.7303532,30864086.08883071,21842369.794041198,16481679.807343597,12920325.421568211,13452341.495933952,11182141.248547215,12096496.967976466,9329592.190581912,8430826.438846108,8857013.061406475,9052146.120759318,8283114.263723596,7520131.732721308,6281592.136828649,5888928.9721793085,6005731.25027883,5233755.641567239,5302203.0944493115,5107395.01341894,4834210.775497897,7197727.849663753,7220028.099980371,6995773.025694585,6949368.442698666,6275219.832814543,5942062.440551002,6322576.038538064,6184272.079023226,6006448.522861155,5495505.595942564,4331095.201737048,5344602.299955084,5066295.439797814,4929393.356885113,4718009.77574716,4662578.13198347,4669704.464141828,4483261.610033382,4352379.725598224,3916726.2926354115,3205973.482720973,4277996.5213781735,3802313.7745502284,3392037.597836368,3685027.51229885,3388058.0664880215,3373896.88396842,2880639.6368019627,3098882.8648953256
8730936.0,201373207.16593492,30881806.91884892,21865607.209438115,16495716.730029576,12932197.497625457,13469571.49094233,11186525.4872757,12108175.655267194,9335825.074906718,8432554.498249922,8862097.991498247,9059216.79961116,8287759.688287911,7523794.788951301,6282531.705890309,5887780.291620428,6006149.262045413,5231768.496331243,5301353.732971028,5105900.31995963,4832625.7676047925,7213136.40104833,7236374.830931365,7010739.810798641,6965242.389413495,6287042.6403635815,5953238.583356074,6337526.985930204,6198626.415267875,6020380.909849793,5506569.840075981,4332761.475005689,5355889.658035894,5078212.801905386,4940559.133040314,4727934.288837876,4672382.080696025,4680162.056921678,4492713.267817894,4361508.989682798,3922881.6691019293,3207081.449735893,4289136.114705287,3809862.5362627157,3397317.3371807635,3693147.5597794014,3395183.8893452627,3381687.107878257,2885170.0386742214,3105325.393741925
8783532.0,201463033.6899922,30899615.380518,21888955.989197843,16509835.93938416,12944142.353167083,13486894.505923266,11190960.640535865,12119927.77885835,9342114.437217778,8434325.126240168,8867233.93858449,9066342.575796567,8292455.257227716,7527504.486387016,6283502.801575728,5886664.253556663,6006596.642049989,5229810.846516938,5300528.340328479,5104427.036100076,4831063.463221259,7228603.817905663,7252786.662622191,7025763.829396915,6981179.813005832,6298910.006240045,5964456.9511140855,6352538.758769997,6213038.480049207,6034369.388410918,5517677.4829119565,4334433.460834871,5367220.161381494,5090179.06723481,4951770.162800683,4737896.9697341975,4682223.7568821935,4690662.028087586,4502204.996336339,4370673.517119856,3929060.0940803555,3208193.6744669504,4300327.917592442,3817441.5332015404,3402617.1043640478,3701303.4917481644,3402340.8840708905,3389512.880109011,2889718.671837817,3111793.6656677956
8836128.0,201553129.6093535,30917511.605298597,21912416.364585742,16524037.600086585,12956160.133083304,13504310.760637429,11195446.79721333,12131753.491931988,9348460.388254577,8436138.397247152,8872420.992827838,9073523.556415876,8297201.061768236,7531260.907026996,6284505.454377278,5885580.910242574,6007073.414024799,5227882.73573968,5299726.922564605,5102975.160156001,4829523.853053239,7244130.265096096,7269263.788216454,7040845.241779217,6997180.90234998,6310822.051282357,5975717.658335479,6367611.541027652,6227508.444248788,6048414.124580491,5528828.6492472235,4336111.165986513,5378593.928888485,5102194.383697024,4963026.580817479,4747897.9236162035,4692103.264508648,4701204.503382801,4511736.92512307,4379873.40508558,3935261.625597333,3209310.1619540267,4311572.123789035,3825050.8523107753,3407936.9498080886,3709495.4302615244,3409529.1540505616,3397374.3268965147,2894285.5861822376,3118287.752769777
8888724.0,201643495.23141456,30935495.7250299,21935988.567617435,16538321.87740021,12968250.9828532,13521820.475709993,11199984.046575386,12143652.94829505,9354863.039254513,8437994.386078162,8877659.244826753,9080759.849127691,8301997.193582628,7535064.133297473,6285539.695119465,5884530.314285819,6007579.602018225,5225984.207952092,5298949.485996494,5101544.6906958455,4828006.927946272,7259715.907891071,7285806.401362642,7055984.208635111,7013245.846791591,6322778.896630669,5987020.819816699,6382745.517126606,6242036.479160533,6062515.284795079,5540023.464198899,4337794.597233796,5390011.079746977,5114258.899566977,4974328.522078093,4757937.255923693,4702020.707798699,4711789.608865578,4521309.184079426,4389108.750996121,3941486.32182091,3210430.9172452437,4322868.9276109,3832690.5807576217,3413276.9240573295,3717723.4977357658,3416748.802971625,3405271.5748611246,2898870.831726796,3124807.727324544
8941320.0,201734130.8641434,30953567.871931233,21959672.83106088,16552688.937168619,12980415.048546685,13539423.872633316,11204572.478272956,12155626.302381549,9361322.501953978,8439893.167918814,8882948.785616873,9088051.562150199,8306843.744793374,7538914.248053822,6286605.55496021,5883512.518649054,6008115.23039603,5224115.307445722,5298196.037217054,5100135.626541511,4826512.678886769,7275360.9119750075,7302414.696194373,7071180.891055239,7029374.836148753,6334780.663727631,5998366.550640915,6397940.871943762,6256622.756491046,6076673.035892357,5551262.053205067,4339483.761360919,5401471.733441347,5126372.763484491,4985676.121906646,4768015.072356699,4711976.191232986,4722417.47091053,4530921.903474781,4398379.652508021,3947734.241059712,3211555.9453971134,4334218.523941352,3840360.805932967,3418637.077779124,3725987.8169482187,3423999.9348236416,3413204.7510082456,2903474.458620981,3131353.6617891113
8993916.0,201825036.81608173,30971728.17860343,21983469.388438307,16567138.94581839,12992652.476826617,13557121.173769532,11209212.182341494,12167673.709254088,9367838.888591133,8441834.818334058,8888289.706672609,9095398.804262923,8311740.807973639,7542811.334582084,6287703.065392204,5882527.576650932,6008680.323842672,5222276.078852517,5297466.583095802,5098747.966770047,4825041.097002889,7291065.44344491,7319088.86733201,7086435.450532055,7045568.060712732,6346827.474318853,6009754.966178363,6413197.790810778,6271267.448360331,6090887.545111783,5562544.542025754,4341178.665163426,5412976.009750764,5138536.12445479,4997069.515964691,4778131.47887606,4721969.81954989,4733088.216208872,4540575.213946925,4407686.207518843,3954005.4417650136,3212685.251474489,4345621.108230944,3848061.6154518137,3424017.461764048,3734288.5110375797,3431282.6538991346,3421173.9827290964,2908096.5171446856,3137925.628801233
9046512.0,201916213.39634827,30989976.778029725,22007378.47402788,16581672.070361484,13004963.414949793,13574912.602352418,11213903.24920267,12179795.32460627,9374412.31190648,8443819.413269702,8893682.099908859,9102801.684808608,8316688.476149094,7546755.476600507,6288832.258243886,5881575.541967885,6009274.907362553,5220466.567146325,5296761.130780292,5097381.7107144,4823592.173565698,7306829.668812051,7335829.10988303,7101748.048960278,7061825.711249313,6358919.4504539985,6021186.1820872165,6428516.4595146235,6285970.727303092,6105158.980095486,5573871.056743157,4342879.3154481305,5424524.028749767,5150749.131849157,5008508.840251708,4788286.581703958,4732001.697746089,4743801.971769145,4550269.2465029275,4417028.514167605,3960299.982529857,3213818.8405506895,4357076.876499052,3855793.0971538047,3429418.1269260915,3742625.7035047146,3438597.064793967,3429179.3978014425,2912737.0577086024,3144523.7011795994
9099108.0,202007660.91464347,31008313.803578943,22031400.32286788,16596288.478396567,13017348.01076918,13592798.382490082,11218645.76966445,12191991.304764178,9381042.885144904,8445847.029054122,8899126.057682045,9110260.313694628,8321686.842798861,7550746.758260777,6289993.165681034,5880656.4686356345,6009899.006281149,5218686.817644538,5296079.687697232,5096036.85796455,4822165.899990342,7322653.755002629,7352635.619443426,7117118.848638405,7078147.978999041,6371056.714486932,6032660.314314053,6443897.064298247,6300732.766268883,6119487.508888911,5585241.723762474,4344585.719033292,5436115.910809253,5163011.935405873,5019994.231106053,4798480.487324504,4742071.931077292,4754558.864917627,4560004.132519799,4426406.670835305,3966617.9220898063,3214956.7177075045,4368586.025333493,3863555.3391035907,3434839.1243031276,3750999.5182133145,3445943.2724080365,3437221.1243902156,2917396.1308544744,3151147.951924551
9151704.0,202099379.681251,31026739.38900425,22055535.17075619,16610988.338111037,13029806.41273552,13610778.739166943,11223439.834926028,12204261.806687906,9387730.722056998,8447917.742399186,8904621.672791693,9117774.801394789,8326736.001858378,7554785.264149989,6291185.820207849,5879770.411050653,6010552.64624646,5216936.876010098,5295422.261553779,5094713.408368901,4820762.267836961,7338537.8693588795,7369508.592098505,7132548.012269264,7094535.0556787485,6383239.38907678,6044177.479094901,6459339.7918619495,6315553.738623343,6133873.299941681,5596656.669812868,4346297.882748558,5447751.776596575,5175324.685230398,5031525.825205503,4808713.302484287,4752180.625058572,4765359.023299233,4569780.003745312,4435820.776145455,3972959.319323215,3216098.888035207,4380148.75189182,3871348.429591343,3440280.5050570895,3759410.0793905393,3453321.381945899,3445299.2910483163,2922073.787255433,3157798.454218222
9204300.0,202191370.00704587,31045253.66844698,22079783.25425489,16625771.818282524,13042338.769899165,13628853.898246206,11228285.536574299,12216606.987974145,9394475.936901305,8450031.630401902,8910169.038482316,9125345.258951046,8331836.047719188,7558871.079292056,6292410.254668403,5878917.423971685,6011235.853230032,5215216.788251164,5294788.860338504,5093411.362035035,4819381.268811937,7354482.179639654,7386448.224423837,7148035.70296093,7110987.1334821945,6395467.597188507,6055737.792955273,6474844.82936382,6330433.818148606,6148316.522108216,5608116.021947796,4348015.813435119,5459431.7470764285,5187687.531796759,5043103.759568102,4818985.134193008,4762327.885465391,4776202.574878135,4579596.992298665,4445270.928964384,3979324.233251593,3217245.3566328343,4391765.253901651,3879172.457133477,3445742.3204742586,3767857.5116278133,3460731.49891729,3453414.0267171403,2926770.0777162495,3164475.2814251077
9256896.0,202283632.2034889,31063856.776437275,22104144.810691204,16640639.08828099,13054945.231911963,13647024.086471776,11233182.966588007,12229027.006857682,9401278.64444537,8452188.770545764,8915768.248444432,9132971.797975099,8336987.075231729,7563004.289149069,6293666.502247592,5878097.562521263,6011948.653528306,5213526.600725542,5294179.492322853,5092130.719330972,4818022.894768971,7370486.854021771,7403454.713486454,7163582.084227585,7127504.405081199,6407741.462093547,6067341.372711416,6490412.364420741,6345373.17904465,6162817.34464863,5619619.907545734,4349739.517945787,5471155.943511598,5200100.625947158,5054728.171551979,4829296.089723895,4772513.81833271,4787089.6479381705,4589455.230671157,4454757.228402625,3985712.7230399526,3218396.12860788,4403435.729661357,3887027.5104726194,3451224.621965654,3776341.939881357,3468173.729138005,3461565.46072747,2931485.053173798,3171178.507092301
